Kaupunki;Puolue;Sukunimi;Etunimi;Ikä;Nettisivun osoite;Facebook-sivu;Twitter-sivu;Kotikuntani palveluita tulisi ulkoistaa entistä enemmän yksityisten yritysten tuotettavaksi.;Jos kunnassani tulee eteen tilanne, jossa on välttämätöntä joko leikata kunnallisia palveluita ja sosiaalietuuksia tai korottaa veroja, veronkorotukset ovat parempi vaihtoehto.;Suuret tuloerot ovat hyväksyttäviä, jotta erot ihmisten lahjakkuudessa ja ahkeruudessa voidaan palkita.;Nykyisen kaltaiset kunnalliset palvelut ja sosiaalietuudet ovat pitemmän päälle liian raskaita julkiselle taloudelle.;Kotikuntani päätöksenteossa pitää vaalia perinteisiä suomalaisia arvoja.;Eduskunta hyväksyi vuonna 2009 lain, joka mahdollistaa parisuhteensa rekisteröineille homo- ja lesbopareille perheen sisäisen adoption. Homo- ja lesboparien pitää saada oikeus myös perheen ulkopuoliseen adoptioon.;Jos valtio tarjoaa turvapaikanhakijoiden vastaanottokeskuksen perustamista kotikuntani keskustaan, tarjous pitää hyväksyä.;Kouluissa kohdellaan koululaisia liian lepsusti. Tiukempi kuri tekisi kouluista parempia.;Talouskasvu ja työpaikkojen luominen tulisi asettaa ympäristöasioiden edelle, silloin kun nämä kaksi ovat keskenään ristiriidassa.;Kaikessa kotikuntani päätöksenteossa pitäisi arvioida vaikutukset ympäristöön ja tarvittaessa luopua ympäristölle haitallisista hankkeista.;Kotikuntani palveluita tulisi ulkoistaa entistä enemmän yksityisten yritysten tuotettavaksi.;Jos kunnassani tulee eteen tilanne, jossa on välttämätöntä joko leikata kunnallisia palveluita ja sosiaalietuuksia tai korottaa veroja, veronkorotukset ovat parempi vaihtoehto.;Suuret tuloerot ovat hyväksyttäviä, jotta erot ihmisten lahjakkuudessa ja ahkeruudessa voidaan palkita.;Nykyisen kaltaiset kunnalliset palvelut ja sosiaalietuudet ovat pitemmän päälle liian raskaita julkiselle taloudelle.;Kotikuntani päätöksenteossa pitää vaalia perinteisiä suomalaisia arvoja.;Eduskunta hyväksyi vuonna 2009 lain, joka mahdollistaa parisuhteensa rekisteröineille homo- ja lesbopareille perheen sisäisen adoption. Homo- ja lesboparien pitää saada oikeus myös perheen ulkopuoliseen adoptioon.;Jos valtio tarjoaa turvapaikanhakijoiden vastaanottokeskuksen perustamista kotikuntani keskustaan, tarjous pitää hyväksyä.;Kouluissa kohdellaan koululaisia liian lepsusti. Tiukempi kuri tekisi kouluista parempia.;Talouskasvu ja työpaikkojen luominen tulisi asettaa ympäristöasioiden edelle, silloin kun nämä kaksi ovat keskenään ristiriidassa.;Kaikessa kotikuntani päätöksenteossa pitäisi arvioida vaikutukset ympäristöön ja tarvittaessa luopua ympäristölle haitallisista hankkeista.
Tuusula;KOK;Tamminen;Sami;35;http://samitamminen.com/;https://www.facebook.com/#!/pages/Sami-Tamminen-Tuusulan-kunnanvaltuustoon/236868079770091;;3;5;3;5;3;5;4;2;1;4;2;2;2;2;1;2;2;2;2;2
Tuusula;KOK;Tapojärvi;Christina;;;;;4;4;3;2;4;1;2;1;5;5;2;2;2;2;2;2;2;2;2;2
Tuusula;KOK;Varis;Niko;;;;;3;1;2;3;3;3;5;4;1;4;2;2;2;2;2;2;2;2;2;2
Tuusula;KOK;Vilén;Sari;;http://www.sarivilen.kokoomus.net/;http://www.facebook.com/sari.vilen.9;;2;2;4;2;4;2;4;4;5;5;3;2;1;2;3;2;2;2;3;3
Tuusula;KOK;Willström;Matti;;;;;4;2;2;4;5;1;3;4;4;4;2;2;2;2;3;2;1;2;2;2
Tuusula;KOK;Winqvist;Lars;;;;;4;4;2;4;5;5;5;4;5;5;3;3;3;3;3;2;2;2;3;3
Kirkkonummi;KOK;Konttinen;Risto;;;;;4;1;2;2;5;4;2;2;4;5;2;2;2;3;3;2;2;3;2;2
Karkkila;KOK;Salapuro;Paula;;;;;4;2;3;4;4;1;2;2;4;4;2;2;1;2;2;2;2;2;1;1
Karkkila;KOK;Laine;Kari;;;;;2;3;4;2;5;3;2;4;5;5;2;3;2;2;2;1;1;2;3;2
Karkkila;KOK;Toropainen;Helena;;;;;4;2;4;4;3;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2
Karkkila;KOK;Örn;Leena;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;KOK;Stenberg;Hannele;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;KOK;Sarva;Martti;;;;;4;2;1;5;5;5;3;3;3;5;3;3;1;3;2;1;1;1;2;2
Karkkila;KOK;Reikko;Tony;53;;;;4;2;3;4;4;4;2;4;2;4;3;3;1;2;2;1;2;2;2;2
Karkkila;KOK;Palenius;Timo;;;;;4;4;4;2;3;2;2;3;2;4;1;3;2;2;2;1;1;2;2;2
Karkkila;KOK;Koivuharju;Suvi;;;;;1;3;4;4;4;1;3;4;4;4;2;2;2;2;2;2;2;2;2;2
Karkkila;KOK;Lyöri;Satu-Liisa;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;KOK;Paukkunen;Juha-Pekka;;;;;2;2;3;2;4;5;3;5;2;4;3;2;2;2;2;3;2;3;2;2
Karkkila;KOK;Salonen;Rauno;;;;;4;2;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2
Karkkila;KOK;Arvila;Olli-Pekka;;;;;2;4;2;4;5;2;4;3;4;4;3;2;2;2;3;1;2;2;2;2
Karkkila;KOK;Wesa;Kaj;;;;;4;5;3;3;2;3;2;3;4;2;2;3;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Majanen;Erkki;;;;;4;4;5;4;5;1;4;1;4;4;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Huhtala;Paula;;;;;3;3;1;4;5;1;3;5;5;1;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;PS;Manssila;Petri;;;;;2;1;1;2;5;5;5;5;4;5;2;3;2;2;3;2;2;2;2;2
Vihti;KOK;Laitinen;Anni;;http://www.annilaitinen.net/;http://www.facebook.com/AnniLaitinen2012;;5;5;3;5;3;3;2;2;5;5;2;3;1;3;1;1;1;2;2;3
Helsinki;KD;Häivölä;Sari;;;;;3;2;2;4;4;5;2;5;5;5;2;2;3;2;2;2;1;2;2;3
Kirkkonummi;KOK;Alatalo;Petteri;;;;;3;4;5;4;4;5;2;5;3;4;3;3;2;3;2;2;1;3;3;2
Kirkkonummi;KOK;Almqvist;Rasmus;;;;;2;4;5;2;5;1;2;4;5;4;2;3;2;3;2;2;2;2;3;2
Kirkkonummi;KOK;Andersén;Sanna;;;;;2;4;3;4;4;1;4;2;2;3;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Elonsalo;Raimo;;;;;2;2;2;4;4;1;2;2;2;4;1;1;1;1;1;1;2;1;1;1
Kirkkonummi;KOK;Grönberg;Ralf;40;;;;2;2;3;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Haapaniemi;Timo;;http://www.timohaapaniemi.fi/;http://www.facebook.com/#!/timo.haapaniemi.77;;4;4;4;4;4;3;4;4;3;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Heinonen;Susanna;43;;http://www.facebook.com/pages/Susanna-Heinonen-poliitikko/334716466617177;;2;2;2;2;4;5;4;4;2;3;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Helmiö;Paula;;;;;4;1;2;2;4;4;4;5;2;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Herrala;Vili;;;;;;;;;;;;;;;;;;;;;;;;
Kirkkonummi;KOK;Honka;Susan;;;;;4;2;2;2;4;3;4;4;2;4;2;2;2;2;2;2;2;3;2;2
Kirkkonummi;KOK;Hurme;Liisa;;;;;;;;;;;;;;;;;;;;;;;;
Kirkkonummi;KOK;Hyvönen;Rimma;;;;;;;;;;;;;;;;;;;;;;;;
Kirkkonummi;KOK;Jouhki;Sari;53;;;;;;;;;;;;;;;;;;;;;;;
Kirkkonummi;KOK;Jussila;Petteri;;;;;3;4;4;2;5;4;3;5;3;4;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Kaurila;Matti;;;;;4;4;4;5;5;5;5;5;2;4;2;2;2;3;2;2;3;2;2;2
Kirkkonummi;KOK;Kettunen;Anniina;;;;;4;2;3;3;4;5;4;5;3;5;2;2;2;2;2;3;2;3;2;2
Kirkkonummi;KOK;Kettunen;Kati;;;;;4;2;4;4;2;2;3;4;2;4;2;2;2;2;2;1;1;2;2;2
Kirkkonummi;KOK;Kokonaho;Tommi;43;;;;4;1;5;4;4;2;5;5;2;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Korolainen;Annika;;;;;5;1;3;3;4;3;3;4;4;4;3;3;2;1;2;1;1;3;1;2
Kirkkonummi;KOK;Kreus;Harri;;;;;2;4;4;4;4;4;3;4;2;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Kujala;Niko-Petteri;;;;;4;4;3;4;4;5;2;5;2;4;3;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Lappalainen;Silja;;;;;4;2;1;4;1;4;4;5;2;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Lavanti;Antti;48;http://www.lavanti.fi/;;;3;4;4;2;4;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Liimatainen;Jukka;;;;;3;4;4;4;4;5;5;4;2;2;2;2;3;2;1;2;2;2;2;2
Kirkkonummi;KOK;Lindh;Harry;;;;;;;;;;;;;;;;;;;;;;;;
Kirkkonummi;KOK;Mattinen;Mikko;;;;;4;5;5;4;3;3;2;5;5;4;2;2;1;2;2;2;2;2;2;2
Kirkkonummi;KOK;Mättö;Raimo;;;;;3;5;5;2;3;5;1;3;2;2;2;3;3;2;1;1;1;1;2;2
Kirkkonummi;KOK;Määttä;Jussi;;;;;4;4;4;4;4;5;4;3;4;2;2;3;2;3;1;2;2;2;2;3
Kirkkonummi;KOK;Neuman;Rafik;64;;;;2;2;4;4;3;3;5;1;2;5;3;3;2;2;2;1;1;1;3;3
Kirkkonummi;KOK;Orispää;Marja;;;;;3;2;4;2;4;3;3;4;4;4;2;2;1;2;1;1;1;2;2;2
Kirkkonummi;KOK;Parviainen;Päivi;;;;;3;5;4;4;4;4;4;4;2;2;2;3;2;3;2;1;1;2;2;2
Kirkkonummi;KOK;Railio;Ulla;;;;;;;;;;;;;;;;;;;;;;;;
Kirkkonummi;KOK;Rantala;Stephan;;;;;5;2;3;4;3;3;3;1;3;5;3;2;2;2;2;1;2;3;3;3
Kirkkonummi;KOK;Ristola;Tommi;;;;;5;5;4;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Ryhänen;Markku;;;;;3;2;5;4;5;4;5;5;5;5;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Sailo;Sami;;;;;4;4;4;4;4;3;3;4;4;4;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Saksala;Pentti;;;;;3;1;3;4;2;3;3;5;3;5;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Sankalahti;Katja;;;;;;;;;;;;;;;;;;;;;;;;
Kirkkonummi;KOK;Saranpää;Tommi;;;;;4;4;5;2;5;1;2;2;4;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Savilahti;Marjatta;;;;;4;2;4;2;4;2;4;4;2;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Selänne;Mika;;;;;2;1;4;2;3;1;4;4;2;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Silfverberg;Johan;40;;http://facebook.com/Johi72;https://twitter.com/Swonde;4;4;4;4;4;3;4;4;3;2;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Sjölund;Thorolf;;;;;4;2;4;5;2;1;1;4;2;4;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Toro;Katja;;;;;5;2;4;5;4;2;4;2;2;4;3;3;2;2;2;2;2;3;2;2
Kirkkonummi;KOK;Tyni;Oiva;;;;;2;2;2;2;4;3;3;4;2;3;3;3;2;2;2;2;2;3;2;2
Kirkkonummi;KOK;Uimonen;Jarmo;;;;;4;2;4;3;4;1;2;5;4;4;2;2;3;2;3;2;2;3;2;2
Kirkkonummi;KOK;Vahasalo;Raija;;;;;4;3;4;3;5;5;4;4;3;4;2;2;2;2;2;2;2;2;2;2
Kirkkonummi;KOK;Vanhamäki;Veikko;;;;;2;4;4;4;4;5;5;5;2;3;2;3;2;3;2;1;3;3;2;2
Kirkkonummi;KOK;Wichmann;Anna-Lotta;;;;;2;4;5;4;4;2;3;4;4;4;2;2;3;3;2;2;2;2;2;2
Kirkkonummi;KOK;Viitanen;Markku;;;;;3;2;4;4;1;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Aaltio-Hyvärinen;Johanna;;;;;3;3;3;3;5;3;4;4;2;4;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Handolin;Kirsti;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Havula;Erkki;;;;;4;2;3;3;4;4;4;4;2;4;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Holopainen;Kero;;;;;4;3;2;4;3;1;3;2;3;2;2;2;3;2;2;1;1;2;2;2
Nurmijärvi;KESK;Jaakola-Siimes;Juuso;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Kalmi;Petri;55;http://www.petrikalmi.fi/;http://www.facebook.com/petrikalmi;http://twitter.com/petrikalmi;4;4;3;4;4;4;4;4;3;4;2;1;1;2;2;1;1;2;1;1
Nurmijärvi;KESK;Lassila;Pekka;;;;;4;2;4;4;4;5;2;2;4;4;2;2;1;3;3;3;2;3;3;2
Nurmijärvi;KESK;Manninen;Mikko;35;;;;4;2;4;2;4;2;3;3;2;4;2;2;1;2;1;2;1;2;1;2
Nurmijärvi;KESK;Pihko;Jukka;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Pölönen;Ilpo;;;;;3;2;4;3;5;4;1;4;4;4;2;2;2;2;3;2;2;3;3;2
Nurmijärvi;KESK;Tolvanen;Inkeri;;;;;4;4;1;2;5;3;2;4;4;5;2;2;2;2;3;1;1;2;2;2
Nurmijärvi;KESK;Varis;Osmo;;;;;4;2;4;2;4;2;2;4;3;4;2;3;3;2;2;2;2;3;2;3
Nurmijärvi;KESK;Rantala;Sirpa;;;;;4;2;1;2;4;2;4;4;4;4;2;2;2;2;2;2;2;3;2;2
Nurmijärvi;KESK;Viitala-Aaltio;Ritva;;;;;2;1;4;4;4;1;1;5;2;5;2;3;2;2;2;2;3;3;2;3
Nurmijärvi;KESK;Viljakainen;Juhani;;;;;2;2;4;4;2;3;2;4;4;4;1;2;2;2;3;1;2;2;2;2
Nurmijärvi;KESK;Kivisaari;Yrjötapio;;;;;3;2;5;4;2;1;3;5;5;5;2;2;2;2;2;3;1;3;3;3
Nurmijärvi;KESK;Soinisalo;Jari;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Martin;Miia;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Riihimäki;Päivi;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Sahakangas;Heikki;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Salonen;Tarja;;;;;1;1;1;4;4;1;3;5;5;5;3;2;2;2;2;2;2;2;3;2
Nurmijärvi;KESK;Vanhanen;Matti;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Drachman;Marja;;;;;2;2;2;4;4;4;4;4;4;4;2;3;1;2;2;1;2;3;2;2
Nurmijärvi;KESK;Pastinen;Eeva-Liisa;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Airikkala;Risto;;;;;2;2;2;4;4;4;4;4;2;4;3;3;3;3;3;2;3;2;2;3
Nurmijärvi;KESK;Harjunen;Irene;;;;;3;2;2;4;4;3;3;5;5;5;2;2;2;2;2;2;2;3;3;3
Nurmijärvi;KESK;Ruoti;Hannele;;;;;2;2;3;2;3;3;4;2;4;4;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Sivula;Marko;;;;;4;2;1;1;5;5;2;4;1;3;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Harju;Mika;;;;;1;1;1;4;5;4;1;4;3;5;3;3;2;2;2;1;2;3;3;3
Nurmijärvi;KESK;Heikkinen;Anu;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Houbad;Hafid;;;;;4;1;1;5;1;5;4;5;4;5;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Hälikkä;Pirkko;;;;;5;3;4;3;3;5;3;3;3;4;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Korhonen;Virpi;41;http://www.virpikorhonen.fi/;http://www.facebook.com/pages/Virpi-Korhonen/156567521030079?fref=ts;;4;2;4;2;2;2;4;2;4;4;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Mattila;Eija;;;;;4;1;2;4;5;1;1;1;4;5;2;2;2;2;2;2;2;3;2;2
Nurmijärvi;KESK;Ojamäki;Timo;;;;;4;4;4;2;5;5;3;5;2;2;2;2;2;2;3;2;2;2;2;2
Nurmijärvi;KESK;Paulanto;Kaisu;41;;;;2;2;3;4;3;2;2;1;5;5;2;2;1;2;1;2;1;2;2;2
Nurmijärvi;KESK;Pitkäpaasi;Marjaana;;;;;3;3;4;2;3;4;3;4;4;5;2;2;2;2;2;2;2;3;3;3
Nurmijärvi;KESK;Riiheläinen;Juhana;;;;;2;2;2;3;4;3;5;4;4;4;2;2;2;2;2;1;2;2;2;2
Nurmijärvi;KESK;Salminen;Tommi;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Seilo;Maritta;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Toivonen;Kallepekka;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Keränen;Asko;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Kirves;Kirsi;;;;;3;2;3;2;3;2;3;5;3;4;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Laine;Kalevi;;;;;2;2;5;1;5;2;2;2;5;5;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Kivilehto;Reijo;;;;;2;2;2;2;5;2;4;2;4;4;3;2;2;3;2;1;2;1;1;2
Nurmijärvi;KESK;Lopanus;Marko;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Vänttinen;Helena;48;;;;3;2;4;2;5;3;3;3;3;4;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Granholm;Sirpa;;;;;4;2;4;4;4;1;3;4;2;2;3;2;2;3;2;2;2;3;2;2
Nurmijärvi;KESK;Kaunisto;Maija;;;;;4;1;4;2;3;1;2;4;4;4;2;2;2;2;2;2;2;3;2;2
Nurmijärvi;KESK;Pellinen;Seppo;;;;;2;2;4;4;5;3;4;4;2;4;3;3;2;3;2;2;1;2;3;3
Nurmijärvi;KESK;Sivula;Tapio;;;;;3;3;4;4;5;5;5;5;4;3;2;2;2;2;2;2;2;2;2;2
Nurmijärvi;KESK;Pellinen;Jarmo;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Kosonen;Kirsti;;;;;4;3;3;2;4;1;3;4;4;4;2;2;2;2;2;2;2;3;2;2
Nurmijärvi;KESK;Heikkilä;Anneli;67;;;;2;2;4;4;5;1;2;4;4;5;2;3;2;3;3;2;2;2;3;3
Nurmijärvi;KESK;Pae;Toni;;;;;;;;;;;;;;;;;;;;;;;;
Nurmijärvi;KESK;Suolaniemi;Teemu;;;;;1;2;4;4;5;2;4;5;2;4;3;2;2;2;3;2;2;3;1;3
Helsinki;Edist.;Metsälä;Jari;35;http://jarimetsala.fi/;http://www.facebook.com/pages/Jari-Mets%C3%A4l%C3%A4-valtuustoon/177260768983428;;5;5;5;5;2;1;2;2;4;4;3;3;2;3;1;3;1;1;1;1
Helsinki;Edist.;Potka;Ville;;;;;5;5;5;5;4;1;4;4;2;4;3;2;2;2;2;2;2;2;2;2
Helsinki;Edist.;Louhi;Milla;;;;;;;;;;;;;;;;;;;;;;;;
Helsinki;VAS;Aimonaho;Pekka;48;;;;1;1;2;1;5;1;2;5;2;4;3;2;3;3;3;1;2;3;2;3
Helsinki;VAS;Alanko;Tuula;;;;;;;;;;;;;;;;;;;;;;;;
Helsinki;VAS;Arhinmäki;Paavo;35;http://www.paavoarhinmaki.fi/;http://www.facebook.com/paavo.arhinmaki;http://www.twitter.com/paavoarhinmaki;1;1;1;1;3;1;1;2;5;5;3;2;1;2;1;3;1;1;2;2
Helsinki;VAS;Elonen;Johanna;;;;;1;1;1;1;5;1;1;2;5;5;3;3;3;3;3;3;2;2;3;3
Helsinki;VAS;Hildén;Jari;;;;;1;1;2;1;2;1;1;2;4;5;3;3;2;3;1;2;2;2;2;2
Helsinki;VAS;Huttunen;Miska;;;;;1;2;1;2;3;1;2;4;5;5;2;2;2;2;2;2;2;2;2;2
Helsinki;VAS;Jauhanen;Eero;;;;;1;1;1;1;3;1;1;3;5;5;2;2;2;2;2;3;2;2;2;2
Helsinki;VAS;Jensen;Jörgen;;;;;1;2;4;2;3;3;3;4;3;5;2;2;2;2;2;2;2;2;2;2
Helsinki;VAS;Kari;Ville;31;;;;1;1;2;2;3;2;3;2;4;5;2;2;2;2;2;2;2;1;2;2
Helsinki;VAS;Karppinen;Iiris;;;;;1;1;1;1;2;1;2;2;4;4;3;2;3;3;1;2;2;2;2;3
Helsinki;VAS;Kellokangas;Tenho;;;;;1;2;1;1;5;2;1;5;1;5;2;2;2;2;2;2;2;2;2;2
Helsinki;VAS;Konttila;Jouni;44;http://www.kuntavaaliehdokas.fi/jounikonttila;;;1;2;1;1;5;1;5;2;4;2;3;3;3;3;3;2;1;3;2;2
Helsinki;VAS;Kostamo;Mari;;;;;;;;;;;;;;;;;;;;;;;;
Helsinki;VAS;Laak;Noora;26;http://kuntavaaliehdokas.fi/nooralaak/;http://www.facebook.com/nooralaak47;;1;2;2;1;3;1;1;1;5;5;2;2;2;3;2;2;2;2;2;2
Helsinki;VAS;Lahtinen;Karita;;;;;;;;;;;;;;;;;;;;;;;;
Helsinki;VAS;Lindbäck;Christina;;;;;1;2;4;2;4;1;2;4;4;4;2;2;2;2;2;2;2;2;2;2
Helsinki;VAS;Liukkonen;Jukka;;http://ekohelsinki.fi/;https://www.facebook.com/pages/Jukka-Liukkonen/118280344988466;https://twitter.com/mur;1;1;1;1;1;1;3;1;5;5;3;3;2;2;2;2;1;2;2;3
Helsinki;VAS;Lumijärvi;Marjut;;;;;1;2;1;2;3;2;2;2;4;4;3;2;3;2;1;1;1;2;2;2
Helsinki;VAS;Malin;Petra;;;;;1;1;1;2;2;1;2;2;5;5;3;3;3;2;2;2;2;2;3;3
Helsinki;VAS;Paakkinen;Seppo;;;;;1;5;1;2;2;2;1;2;5;5;3;3;3;2;1;2;2;2;2;2
Helsinki;VAS;Pietiläinen;Jukka;46;http://kuntavaaliehdokas.fi/jukkapietilainen/;https://www.facebook.com/pages/Ehdokas-Jukka-Pietil%C3%A4inen/349518108471802?ref=stream;;1;1;1;1;3;1;1;2;5;5;3;3;3;3;1;3;3;1;3;3
Helsinki;VAS;Rankinen;Merja;;;;;;;;;;;;;;;;;;;;;;;;
Helsinki;VAS;Riima;Raimo;;;;;1;1;2;2;4;1;2;2;2;2;2;2;3;2;2;2;1;2;2;2
Helsinki;VAS;Said Ahmed;Suldaan;19;http://kuntavaaliehdokas.fi/suldaansaidahmed/;http://www.facebook.com/Suldaan.said;http://www.twitter.com/SuldaanSaid;1;1;5;3;3;5;4;1;3;5;2;2;2;2;2;2;2;2;2;2
Helsinki;VAS;Savolainen;Iivari;;;;;1;1;2;1;3;1;3;4;5;5;2;2;1;2;1;2;1;2;2;2
Helsinki;VAS;Savolainen;Jonna;;;;;;;;;;;;;;;;;;;;;;;;
Helsinki;VAS;Sirola-Korhonen;Kristiina;;;;;;;;;;;;;;;;;;;;;;;;
Helsinki;VAS;Suksi;Jyri;;;;;3;3;4;3;2;3;2;5;3;5;2;2;3;2;2;2;1;3;2;3
Helsinki;VAS;Taskinen;Anne (Heinäsirkka);;;;;2;2;1;4;4;2;2;2;4;5;2;2;2;2;2;2;2;2;2;2
Helsinki;VAS;Uski;Kristina;;;;;1;1;1;1;5;1;2;2;5;5;2;3;3;3;3;2;2;2;3;3
Helsinki;VAS;Villanen;Sampo;;;;;;;;;;;;;;;;;;;;;;;;
Helsinki;VAS;Vürmer;Randy;;;;;1;2;3;2;5;5;2;5;1;5;2;2;2;2;2;2;2;2;2;2
Helsinki;VAS;Woitsch;Erwin;;;;;1;2;1;1;1;1;2;1;5;5;2;2;2;2;2;2;2;2;2;2
Karkkila;PS;Ala-Hiiro;Veikko;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Elberg;Enrico;;;;;2;2;4;4;5;3;5;4;2;2;2;2;2;2;2;2;2;2;2;2
Karkkila;PS;Elo;Teija;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Haverinen;Janne;;;;;2;3;1;4;4;2;3;3;3;4;2;2;2;2;2;2;2;2;2;2
Karkkila;PS;Henttonen;Antti;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Kaskiharju;Jouni;;;;;1;2;2;4;4;5;5;4;4;3;2;2;2;2;2;2;2;2;2;2
Karkkila;PS;Kivistö;Ilkka;;;;;2;2;2;2;4;3;5;4;2;4;3;3;2;2;3;1;3;2;2;2
Karkkila;PS;Klemola;Raine;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Korpela;Tuomo;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Lehtinen;Erkki;;;;;2;3;2;3;4;4;3;2;2;4;2;2;2;2;2;2;2;2;2;2
Karkkila;PS;Peltola;Lea;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Pohjakallio;Martti;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Salo;Minna;;;;;2;2;1;4;4;1;4;4;2;4;3;2;3;3;2;3;3;3;3;2
Karkkila;PS;Saukkola;Ville;;http://www.saukkola.ehdolla.fi/;;;1;2;2;1;5;1;5;5;4;5;2;3;2;2;3;2;3;2;2;2
Karkkila;PS;Savolainen;Heidi;;;;;1;2;1;2;4;3;3;1;4;4;2;2;2;2;2;2;2;2;2;2
Karkkila;PS;Savolainen;Matti;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Sivonen;Juha;;;;;2;2;4;2;4;1;4;2;3;3;3;3;2;2;2;2;2;2;2;2
Karkkila;PS;Sivonen;Tiina;;;;;3;2;3;2;4;2;4;2;4;3;2;2;2;2;2;1;2;2;2;2
Karkkila;PS;Stigell;Reima;;;;;2;4;1;1;5;5;2;3;2;5;2;2;2;2;2;2;3;3;2;2
Karkkila;PS;Suilo;Mika;;;;;;;;;;;;;;;;;;;;;;;;
Karkkila;PS;Toiminen;Timo;;;;;;;;;;;;;;;;;;;;;;;;
Tuusula;KESK;Kovalainen;Mirka;37;;http://www.facebook.com/mirka.kovalainen;;4;1;1;4;5;5;3;5;5;5;2;3;2;3;3;3;2;3;2;3
Siuntio;KOK;Valtavaara;Heikki;;;;;1;4;2;2;4;2;2;4;2;2;3;2;2;2;2;1;1;2;2;2
Helsinki;PIR;Kaapro;Tony;;;;;;;;;;;;;;;;;;;;;;;;
