sukunimi;etunimi;id;vaalipiiri;puolue;IP;KD;KESK;KOK;KTP;M11;PIR;PS;PSYL;RKP;SDP;SKP;STP;VAS;VIHR;puolue.e;correct
Abrahamsson;Anna;4600;02 Uusimaa;RKP;4.95748668311535e-05;0.00154315083635105;0.0115968749675157;0.00811171271059298;0.00164138993258824;9.017388429841e-05;0.00971290450264878;0.000245565690161838;0.00370422442720815;0.782172130189024;0.0263935754297386;0.00161904110474579;0.00128951568098234;0.00997180479833318;0.141858360978979;rkp;1
Abu Taher;Faruk;5145;08 Kaakkois-Suomi;VAS;0.00322472989064708;0.000843010565354932;0.0098477531808578;0.000131316002135149;0.00427145525200364;0.000207059699819114;0.0702044998846378;0.00150927117504284;0.00653468729973901;0.00595444339034943;0.058012025427022;0.0540441994288533;0.00954492476830839;0.427225326835328;0.348445297199901;vas;1
Adlercreutz;Anders;4991;02 Uusimaa;RKP;3.03617476443539e-05;0.00764305974197902;0.0109164926220119;0.0353336850660666;0.00103650397454076;2.3450916773104e-05;0.00137491219673349;0.000145640778610227;0.00286960226685382;0.679599719873937;0.00457777479057874;0.000562467397257461;0.000826745935393443;0.00190564679162476;0.253153935899995;rkp;1
af Hällström;Nina;4873;02 Uusimaa;RKP;0.000374784626260998;0.0086041848027359;0.448547599881913;0.0406693738779136;0.00554971090625714;0.00315106447687266;0.0035703289125817;0.00648159937311885;0.0126558566556105;0.312983659903759;0.135865383323273;0.00113529641784215;0.011769001162945;0.00374088986587677;0.00490126581303927;kesk;0
Ahlakorpi;Anni;5689;13 Lappi;VAS;0.00138530906782545;0.000261388381419319;0.00385719041223514;1.64257349657649e-05;0.00149298037332117;4.3370544961937e-05;0.00081194457884009;6.75644849146973e-05;0.0015164455588008;0.0172922199614996;0.0137621080276367;0.0794721111769318;0.00496948883689772;0.778652149075915;0.0963993037838349;vas;1
Ahlakorpi;Arto;4771;13 Lappi;SKP;0.0439654348670899;2.76187799418253e-05;0.000665588525331002;2.29594224877112e-06;0.00157519001522443;0.000296043938879411;0.00481627946535433;0.000583947155750616;0.000646680750535714;0.000328646174455188;0.00243571910243182;0.825274663205553;0.00968862958138881;0.103628578907736;0.00606468358807897;skp;1
Ahlavuo;Valentina;5379;01 Helsinki;PS;0.00230363552824795;0.0275366194205475;0.136612612751094;0.124665366338006;0.00960219609263031;0.0889805814622468;0.00145243511131605;0.292154272261484;0.0646846046206791;0.0128911988785857;0.228673451669359;0.000848572996933139;0.00907891379578503;0.000237592481042066;0.000277946592043525;ps;1
Ahlberg;Rurik;4445;10 Vaasa;RKP;1.76121653162883e-06;0.00852028854748034;0.00950579619166335;0.0670044255083154;0.000365259562649056;5.11668075635268e-05;0.000121638416043866;5.36913893308855e-05;0.00104594546720724;0.909425873948795;0.00310474823666857;5.50029295718737e-05;0.000300751478391242;9.45456357489317e-06;0.000434195736213034;rkp;1
Ahlfors;Jari;5577;03 Varsinais-Suomi;IP;0.661670735595565;0.000772213836829341;0.0218608218939334;5.83880432342074e-05;0.00734079197401521;0.00670934761688921;0.00382887757736261;0.0366816068432352;0.00424762059498713;0.000125740534892979;0.0111088704133371;0.141185668533351;0.0275491442591872;0.0719695272980457;0.0048906449851353;ip;1
Ahlfors;Tiina;5013;02 Uusimaa;VAS;0.00509339041483656;0.000312592933034427;0.0040393343723973;7.78116718225917e-05;0.00395148830106287;0.000200002684852968;0.0437044547472339;0.000591826031772574;0.0048370131494481;0.00286083778393626;0.0586739249223014;0.0425315520356173;0.0087120584074739;0.338745206070876;0.485668506473334;vihr;0
Ahlqvist;Tero;4511;07 Pirkanmaa;PS;0.128007735683988;0.0106861265673242;0.166170464663011;0.000780880335290123;0.000943062928949348;0.148294800155897;0.00412029519226802;0.536166975813442;0.00228596005284655;7.76983561273884e-06;8.15689734870341e-05;0.000283527786272198;0.00187237802304634;0.00017244419382985;0.000126009794735159;ps;1
Aho;Eero;4498;08 Kaakkois-Suomi;KOK;0.0228448295015862;0.00201377474056492;0.0641701162260276;0.0323327664263213;0.00233985709552153;0.110631784419924;0.00403362652414383;0.723917690015196;0.0100453940315573;0.000682719042807904;0.0205368267776405;0.000401803754501621;0.00219214968858213;0.0010073848037629;0.00284927695186237;ps;0
Ahokangas;Petri;5550;04 Satakunta;SDP;0.000232389187058271;0.000430869575103004;0.0257332302847587;0.00535306779802453;0.00439614382063573;0.000444196455004317;0.00355711111342222;0.00223993299452149;0.00830153143891641;0.0657006818881776;0.825518893384747;0.0103542645482623;0.00993951624072836;0.0375944850666837;0.000203686203956306;sdp;1
Ahola;Amos;4668;01 Helsinki;PIR;0.000991143659804639;0.000635868187846108;0.00516469399746488;0.265992828068544;0.00164499637449963;0.0409947140121039;0.615979866998382;0.0475976548706622;0.00670471871068012;0.00109893702357336;0.000477816028479696;4.39581729419785e-05;0.0010324815236767;9.52899371909192e-05;0.0115450324341495;pir;1
Ahola;Lotta;4638;11 Keski-Suomi;KOK;0.000128539335421245;0.0445062529127057;0.144824273544901;0.707523534220851;0.00164316382578877;0.00166047372942727;0.00439059259132318;0.00424738545681266;0.010163015441521;0.057964145608338;0.00753326851235927;0.00018700149477895;0.00128611307952361;0.00052280080675381;0.0134194394394947;kok;1
Ahola;Riku;4896;01 Helsinki;VAS;0.0245628326112334;0.000392243787984698;0.000499669794545924;7.02126368694191e-06;0.00173057068553435;0.000289605226564564;0.000510142232152742;0.000148513545530563;0.0013333602241281;0.00368347037067592;0.0300649050798095;0.166820604015375;0.00594639073089136;0.705550053489107;0.0584606169427805;vas;1
Ahonen;Jussi-Pekka;5644;07 Pirkanmaa;SDP;8.74271099061021e-05;0.000474192824690347;0.00134952198107845;0.000384919562723551;0.000675482669962835;0.000112186689053123;0.000178464782791277;0.0161753072462035;0.00237048535844317;0.000120737580463337;0.953101819444514;0.000708763959958597;0.00153971371173613;0.0227062885717409;1.46885067352731e-05;sdp;1
Ahonen;Lea;4489;02 Uusimaa;KD;5.56841104606864e-05;0.948963471213525;0.0371270663463862;0.00655708096974405;0.00018978760947924;5.38750014588555e-05;9.5643318522512e-05;0.00131370044542245;0.000960708134369698;0.00216448946935847;0.000561751864734507;3.14630340004445e-05;0.000131022033496398;0.000101215015735389;0.00169304143330659;kd;1
Ahonen;Liisa;4358;08 Kaakkois-Suomi;KD;0.000222356227478288;0.882401804294909;0.0671670909711668;0.00111019860983582;0.000904085311096342;0.000145241827467478;1.61585928000852e-05;0.00279761641773454;0.00241177884133698;0.00892762344447243;0.0290856259005989;0.000662618522733522;0.000916206578035146;0.00263833077156745;0.000593263688766874;kd;1
ahtola;tero;4472;06 Häme;IP;0.388414657793782;0.00471646915831685;0.0636418776651612;0.000526692796126182;0.00278935073611071;0.272616704912939;0.00246210210263437;0.235268961052838;0.00391476541104027;7.10141576934765e-05;0.000123641250797748;0.0119884562639044;0.0107694081541572;0.000143786428686906;0.00255211211581132;ip;1
Ahvenjärvi;Sauli;4228;07 Pirkanmaa;KD;8.3188504009204e-06;0.63854092447875;0.0373683967872923;0.270065898291038;0.000505772441522325;0.000116461888837015;7.71169678931286e-05;0.00351543858657573;0.00233541511812802;0.0271388832594963;0.017682212845591;3.7485821746591e-05;0.000465835153154778;0.00104964966196508;0.0010921898476086;kd;1
Aintila;Anna;5841;02 Uusimaa;RKP;4.06208344896905e-05;0.0283469362501377;0.0104778531489229;0.0537383383688026;0.00132012465480422;4.00766561870048e-05;0.000294516505787151;0.000299731350224298;0.00423069147737526;0.754844903644701;0.00658634320385816;0.000754723998773103;0.00227200137363514;0.000476632370467505;0.136276506161835;rkp;1
Aittakumpu;Birgit;5737;02 Uusimaa;VAS;0.003743958388608;0.00140600797274355;0.00949311288414351;2.44066248789798e-05;0.00173232189761967;5.46206264820625e-05;0.000178931250672747;0.000121901596381831;0.00188820132660031;0.0225928453673505;0.0152467391745492;0.0846554331571414;0.00490865620787838;0.7681053508176;0.0858475127073494;vas;1
Ala-Kokko;Laura;5713;10 Vaasa;VIHR;0.00227240306121964;0.000679542453893921;0.023003892926929;0.000329204462743515;0.00308775852162943;0.00015210270093054;0.0248835328836603;0.000163466649374103;0.00351302245886469;0.0427339131171006;0.00331202880418915;0.0140634748980479;0.00719659814857093;0.0595800615309405;0.815028997381906;vihr;1
Ala-Nissilä;Olavi;5303;03 Varsinais-Suomi;KESK;0.0815659261693338;0.00812192459528032;0.660197805771574;0.0533730566421702;0.0106724585566921;0.0172235451903948;0.0189011444056468;0.0771141164483826;0.019682594002974;0.00601360551328608;0.00761824857623987;0.00389202511425967;0.0171186053875281;0.0107213779298647;0.00778356569637314;kesk;1
Ala-Reinikka;Tapani;5321;02 Uusimaa;KOK;3.21756153531011e-05;0.0102885483869609;0.154950983096257;0.653340037823983;0.00104681449608955;0.00424620581997938;0.0184464451256068;0.00144171614359002;0.00413527465042421;0.144532802408764;0.000681699278608135;4.57290800101017e-05;0.0017557458847451;1.54280674230559e-05;0.00504039412220565;kok;1
Alametsä;Alviina;5635;01 Helsinki;VIHR;0.000448697127421175;8.11656578619237e-05;0.00209081427771678;0.000176436885625447;0.00155732569225;8.11580735668683e-05;0.107844941984107;0.000148179643508846;0.00235719016129427;0.00424521758265093;0.0101394468148092;0.00456716027929112;0.00290816995395138;0.0233745440430917;0.839979551822854;vihr;1
Alanko-Kahiluoto;Outi;5541;01 Helsinki;VIHR;0.000484864367522023;0.000404500642471881;0.00201253688662094;1.0090202981149e-05;0.00074834241788941;1.69597522371831e-05;0.000800949961743073;2.24846537103457e-05;0.0011795369579849;0.0140302362043698;0.0544365857708042;0.0198553504466511;0.000803365724739308;0.783568468826941;0.121625727183333;vas;0
Alasalmi;Asko;5144;12 Oulu;SDP;0.00323137771199732;0.0004412921505019;0.00839869027935682;0.000930368812454824;0.0019388168310306;0.0266426970676688;0.0038296727352182;0.658165977394981;0.00524590465812933;0.000110538967924277;0.281337273783238;0.00187072712942254;0.00284805035491301;0.0050038904167764;4.72170638660004e-06;ps;0
Alatalo;Mikko;4528;07 Pirkanmaa;KESK;0.111955050836235;0.00771029920136015;0.523901393900498;0.00132563631448547;0.00470777135829911;0.0367596832280025;0.000925971049839329;0.171219943311475;0.0105958910055501;0.00028114136988811;0.0146333583758221;0.00450728515968232;0.00753935703075354;0.0958523610465401;0.00808485681156989;kesk;1
Albert;Rauli-Jan;5345;09 Savo-Karjalan vaalipiiri;KESK;0.000736529745634871;0.0136819337290226;0.38524962958473;0.237428533779265;0.00564118489352998;0.00314004973994744;0.0303045687605922;0.00445831589874005;0.0175413065891955;0.210012047984919;0.0322020204502139;0.000759753077724676;0.00557357950231782;0.00298256349605705;0.0502879827681096;kesk;1
Alho;Marja-Leena;5375;04 Satakunta;KOK;5.03714589033715e-05;0.00211127804573228;0.00801599325394597;0.755314953427455;0.00310214558387241;0.00143583641023864;0.0913749306510682;0.00886971115948939;0.00965849673371442;0.0175021780055102;0.0994008679282839;0.000138799714259606;0.0023985923313663;7.40537991203328e-05;0.000551791497039967;kok;1
Alhojärvi;Lauri;5354;01 Helsinki;SKP;0.011135083492786;0.000157354065454145;0.000167524852625095;4.18985972036978e-06;0.00180638693504429;0.000102331306738736;0.000757815863416979;5.10096424729821e-05;0.000944676321636533;0.00449215783724824;0.016573227379772;0.610806220444711;0.00908803192222264;0.330703164480268;0.0132108255958822;skp;1
Alhonnoro;Lotta;5707;10 Vaasa;VIHR;0.000428046036795248;0.00018047328005812;0.00584565801345851;0.002045117088279;0.000714846506884143;7.17627406147103e-05;0.00285492789899187;2.00670757746016e-05;0.00107903898342187;0.0114269141075236;0.000609523740259251;0.000883709058267045;0.00159105549694694;0.000843617562907129;0.971405242409818;vihr;1
Alijärvi;Pirjo;4254;06 Häme;SDP;5.90404220366032e-05;0.000439336905079514;0.00208059046685567;6.49056562091455e-05;0.000618381011358557;5.67468397768123e-05;4.39059737475819e-05;0.000293635289342462;0.00100504432307396;0.00481719790517056;0.975676955535427;0.0026950452961665;0.00129065992702552;0.0106588711171765;0.000199683331553321;sdp;1
Allahmoradi;Mohammadamin;5928;03 Varsinais-Suomi;VAS;0.000108661226345729;0.0935443098218011;0.00869403149547061;0.0528065430068836;0.00172418239427456;0.00611704705357224;0.000361728287747426;0.0167070950584364;0.00897416786705071;0.00286206015758748;0.801452872702921;0.000755064176140016;0.00117781240057837;0.00434956366272347;0.000364860688467538;sdp;0
Andersson ;Li;5107;03 Varsinais-Suomi;VAS;0.0158434485937145;0.000532766901314012;0.000441580682521551;4.85168134433059e-06;0.00143017872497867;0.00011967054077577;0.00126915144674083;5.18646526471159e-05;0.00110549372696135;0.0043367557880959;0.018641941422798;0.157948027821016;0.00231092624197884;0.736724250747716;0.0592390910273968;vas;1
Andersson;Niklas;4692;02 Uusimaa;RKP;5.43394656292467e-06;0.536307164327947;0.0126050078975448;0.0682056353380694;0.000513276675031332;1.70532330430861e-05;5.37271428999537e-05;0.000180405809316256;0.00198031558064895;0.353146413424315;0.0230719645819962;0.000480323013691667;0.000425867819579698;0.000352895020498003;0.00265451618885588;kd;0
Andersson;Otto ;5803;02 Uusimaa;RKP;2.08153472207878e-05;0.0361500621031248;0.0753551416992001;0.0892185155517034;0.00171225026476763;0.000148822059391645;0.00293249067831581;0.000350623160702607;0.00474278605082675;0.762500702737225;0.0101822761275801;0.000505190054685415;0.00142481942800692;0.000139670683716751;0.0146158340535319;rkp;1
Andersson-Bohren;Titta;4570;06 Häme;KOK;0.000147253082657071;0.00357539369445766;0.0233936453887452;0.602601968517991;0.00266611675549613;0.000476494770952904;0.00114166583629823;0.00232913090239623;0.0113385612296729;0.317128201460623;0.0188535951533991;0.000616545845305389;0.00171040593888371;0.000171036291366118;0.0138499851317553;kok;1
Andrejev;Katja;4927;08 Kaakkois-Suomi;VIHR;0.00051420121246757;0.00371874715213639;0.135917474773172;0.00106140036934438;0.00203012619929578;0.000223562489561078;0.000454231129542702;0.00315352144688084;0.00967599525445087;0.0531318016523988;0.170916227516136;0.00162060000301237;0.00117728133581405;0.523276721869525;0.0931281075962632;vas;0
Andström;Urpo;4596;02 Uusimaa;KD;0.00659544120819038;0.818653834668971;0.0427387550504159;0.0032473536761217;0.00135510424692722;0.0106571505498542;0.000170004173572867;0.105852054439737;0.00335038489183289;0.000181104709858857;0.00326948885086994;0.00086612516332909;0.00207247209084506;0.000382019728901292;0.000608706550572623;kd;1
Ansala;Liisa;5196;13 Lappi;KESK;0.529443653614827;0.000241410977130693;0.333942386243111;0.00150266697101133;0.00610261515489423;0.0208060559127253;0.00571961303826537;0.0285019407344127;0.005385542932004;0.00161584588324114;0.000116233308974711;0.0216747679517876;0.0228465596459212;0.00100884381197085;0.0210918638197224;ip;0
Antikainen;Sanna;5359;09 Savo-Karjalan vaalipiiri;PS;0.0274194437687969;0.000448467639664222;0.025501083871474;0.00116267480534297;0.00251172478162829;0.135316130599217;0.0131192621948372;0.755020125746707;0.00522538010054344;0.000255586544234614;0.0158480737629419;0.00180178448103434;0.00364625933199143;0.0124448142911599;0.000279188080427568;ps;1
Antila;Veli-Matti;4265;07 Pirkanmaa;KD;1.41306920864567e-05;0.747203867442468;0.0073871466428373;0.000848563348357591;0.000872070021667834;8.16244651821533e-05;4.32175036617726e-05;0.00294754680919437;0.00274858608552183;0.00347327091895862;0.226961252990497;0.00146295027889705;0.00153851489614817;0.00429346530018034;0.000123792604341314;kd;1
Anttila;Satu;4880;03 Varsinais-Suomi;PS;0.330972220004213;0.000305775519575861;0.458399638844664;0.00159046077967403;0.00569643581456081;0.0120669892192016;0.0643094920363464;0.0466090564086539;0.00700967818842382;8.6848923949207e-05;0.000706185251938722;0.00473352309020365;0.0175248478119785;0.00120011231532447;0.0487887357912928;kesk;0
Anttila;Sirkka-Liisa;5353;06 Häme;KESK;0.00230961705006376;0.295131466582529;0.575572423669362;0.0207370001790326;0.00220363629984279;0.0126568641880322;0.000813464101513227;0.0596491094654444;0.00683758926586086;0.00133484359945408;9.72352685922131e-05;0.000654619044065798;0.00530199355416671;0.00305312998199576;0.0136470077500448;kesk;1
Anttila;Timo;4713;02 Uusimaa;PIR;0.124121342411648;0.000354768774475075;0.0230806651987479;0.00301933711475435;0.0084778111504874;0.00613410054638114;0.607368272514757;0.105551948394547;0.0141175021725574;0.000327273101276775;0.0544324397690778;0.015028694657869;0.0122057122475668;0.0224657230547648;0.00331440889108975;pir;1
Apajalahti;Ahto;5109;01 Helsinki;PIR;0.00448218198006108;9.9273229616862e-05;0.00280546031884243;0.000794513430187934;0.00109036895713968;0.002479129551902;0.969054474096599;0.00300005835454058;0.00140763268531576;0.000166819070067833;0.000153394027811346;0.00080407963936958;0.000948253927503855;0.000992440993190014;0.0117219197378518;pir;1
Arajärvi;Mirja;4276;01 Helsinki;VAS;0.0707233839569831;0.000850123311279055;0.0265388294222115;0.000149767872828564;0.00790341986281689;0.000441200103381959;0.00598958038441752;0.00180524129243816;0.0042835432206148;0.00189106794042777;0.0803108789075882;0.145522452389672;0.0401264148815083;0.546979240718061;0.0664848557357708;vas;1
Arajärvi;Pentti;4315;01 Helsinki;SDP;6.67427593955656e-06;0.000256089529850525;0.00112997969962219;0.000205965854203897;0.000577266495954523;3.95898449830069e-06;1.93943120408018e-05;2.18539953586883e-05;0.000955224045271101;0.0425194903739407;0.897434318078088;0.00162100848263312;0.0015406541985356;0.0530889927969419;0.000619128877121405;sdp;1
Arhinmäki;Paavo;5720;01 Helsinki;VAS;0.0119536096668743;0.00035370614806219;0.00304956924800026;1.03917498367678e-05;0.00175190312769362;0.000128813472616948;0.000972509500185305;0.000168565033702658;0.00125730157760034;0.00626810515761379;0.0230802106523982;0.152239547328674;0.00604172106804226;0.742811379460113;0.0499126668085863;vas;1
Aromaa;Juuso;5047;02 Uusimaa;VAS;0.0198219056128841;0.000996710133954474;0.00113795373946164;1.60203930494366e-05;0.00244468132415138;0.000155989800472849;0.00106779202958947;0.000172378467224885;0.00154217341633111;0.0117799645018904;0.0166473861085719;0.154867020918797;0.00852293507822232;0.699491782928213;0.0813353055471865;vas;1
Aromaa;Mika;4842;08 Kaakkois-Suomi;PIR;0.000570085774414517;0.000361379665924227;0.0245593095690812;0.00122519940938838;0.00223877441240321;0.000214022100606311;0.85473492535604;0.000246052171054918;0.00457606975901013;0.0115778310933961;0.00761972627432086;0.00237757761619649;0.00370905885106758;0.00541203057722505;0.0805779573698705;pir;1
Aronen;Lauri;5520;03 Varsinais-Suomi;VAS;0.0157641945954435;0.00168235288284607;0.0106680454262106;0.000662365441552456;0.00883908584130351;0.00129197504381918;0.0263984760284139;0.011744366076898;0.0150478762823862;0.00691029094082449;0.111701066168504;0.0362715150202855;0.0122981796101194;0.393529130155098;0.347191080486295;vas;1
Aronen;Matti;6264;01 Helsinki;PIR;0.071818803066518;0.000474630004992397;0.0218521582148598;0.000922576623305572;0.00422123148536813;0.00597085284399561;0.821860511034547;0.00687374256970782;0.00298490847769316;0.000373134545267754;0.00118772807820793;0.0133911750047936;0.0131163615380551;0.0018445253238819;0.0331076611888059;pir;1
Arve;Minna ;5782;03 Varsinais-Suomi;KOK;2.89592912407992e-05;0.0271215887688447;0.0917162992840602;0.810040026116927;0.00146201417965978;0.00146798478098303;0.0149707329261603;0.002592245356776;0.00496174715159519;0.0375322223225597;0.00487285838944186;4.89546533318993e-05;0.00117123982371628;2.1752494874294e-05;0.00199137445982933;kok;1
Arvidsson;Teija;5485;06 Häme;KD;0.00448136039165468;0.944296705747565;0.0128746821212046;0.00136344765257831;0.000735705695541574;0.00694244143231209;1.20844477338542e-05;0.0248119705767891;0.00121183510259059;0.000773745552201204;0.000485136414119428;0.000517201114590495;0.00112426322548628;0.000103643644524614;0.000265776881108151;kd;1
Asell;Marko;5996;07 Pirkanmaa;SDP;0.0556899512023786;0.00791044357372591;0.192742656561257;0.00377069842652841;0.0109886604393282;0.00958339912884159;0.00191899293674893;0.0574782687819701;0.0199564071015104;0.000235548905504923;0.558793512139422;0.025681236089348;0.0346565651706039;0.0202133312167239;0.00038032832610788;sdp;1
Asikainen;Lotta;5617;07 Pirkanmaa;IP;0.680963693653291;0.000154823272556884;0.00407534859637786;2.15460768109019e-05;0.00239778128858486;0.0819199071959391;0.0211810896264392;0.0133846530949338;0.00208567008573744;2.47266893362903e-05;0.00124973029494789;0.117781812177848;0.0070002949140932;0.0608821857178833;0.00687673731522034;ip;1
Askeli;Leena;5282;12 Oulu;KD;0.000192758239661033;0.967522811545758;0.00670356111330466;0.000454151546440738;0.000694453442335875;0.000220772352040857;0.000119708637820119;0.00188788919533025;0.00125983506513747;0.00498702624420524;0.0114964315743039;0.000996502226367708;0.000704733409833324;0.00216508928178274;0.00059427612567757;kd;1
Aso;Janne;4552;03 Varsinais-Suomi;PS;0.0153648532539043;0.00543061463590137;0.0708681053331885;0.000521525476662312;0.00207849283425797;0.0894643907019286;0.00111386719377406;0.779494147716035;0.00418400301050306;5.53874123751933e-05;0.0262062234771356;0.000762015769418343;0.00314629882008054;0.00128994017620191;2.01341886337152e-05;ps;1
Aspholm;Helge;5653;06 Häme;IP;0.60545018536864;0.000614740351274986;0.0128748086359935;1.14134934208244e-05;0.00166023360117789;0.0402209794582065;0.00703114459461115;0.260485479541777;0.00147441067499328;4.92339403878203e-06;0.00063806046939598;0.020407224958313;0.0103279640687465;0.037709328816948;0.00108910257246242;ip;1
Asplund;Kirsi-Maarit;4269;07 Pirkanmaa;PS;0.00396562208133013;0.278455755505208;0.0042805539255269;0.000645720056383522;0.000842515667040633;0.00633026445545929;8.09846447850491e-05;0.679428689661696;0.00137824102446123;4.6592788002638e-05;0.0203066118352791;0.00119025309350338;0.00127864401381496;0.0017405085579439;2.90426895654472e-05;ps;1
Auer;Irene;5698;01 Helsinki;SKP;0.0349784991405708;0.000239228368418391;0.00121730053735891;4.52774004321255e-06;0.00168718718691716;0.000133776263384765;0.000454862307284485;8.11537704446794e-05;0.000946153834215626;0.00177094331208283;0.0138978447963852;0.638438043020554;0.00714268745561161;0.291797122328306;0.00721066993842231;skp;1
Autero;Henri;4461;03 Varsinais-Suomi;IP;0.450130179239319;0.0018740722219603;0.0232825530249422;4.71757598387436e-05;0.00531914087894911;0.0306726700329587;0.00456441020045998;0.0692016893832483;0.0040810105016586;0.000183515223680484;0.0208777788633675;0.107296550888285;0.0107362696305034;0.264335631958033;0.00739735219279536;ip;1
Autio;Ari-Matti;4848;12 Oulu;PIR;0.00152667734517134;4.00708951758568e-05;0.0116913099112817;0.00114777227814658;0.00123189465492495;0.000770246512346667;0.9692093282989;0.00146399900281316;0.00163806674654262;0.00025013270378548;0.000450210725594484;0.000429521372758927;0.00273033151577531;0.000692666043944518;0.00672777199283883;pir;1
Autto;Heikki;5340;13 Lappi;KOK;4.75009676777135e-05;0.00644347466294257;0.13056749579319;0.830866982499961;0.00072127185138489;0.000895492599861785;0.00418565266546382;0.0178323646224164;0.00334400364550249;0.00220176169030122;0.00184267411707138;3.1655181747522e-05;0.000731715597806608;1.98355033274315e-05;0.000268118601345087;kok;1
Auvinen;Harri;5615;09 Savo-Karjalan vaalipiiri;VIHR;0.00640270274408242;0.0166074634632668;0.312891850798669;0.0313540009127134;0.0112119352295577;0.00383905650877097;0.0521413414986921;0.014651951662263;0.0241553422291737;0.0388396598257552;0.0820648587199569;0.00875594577501263;0.0110211683573076;0.0413981642897717;0.344664557985007;vihr;1
Auvinen;Tuomas;5876;01 Helsinki;KD;0.000117068662521311;0.609489334689867;0.00682053293512074;0.292589773602748;0.00188446724184267;0.000755156059002005;0.0115625943911663;0.00545665831089119;0.00593402171487452;0.0428541074187162;0.0183892432482445;0.000477243550062663;0.00208936714153583;0.000757564118564208;0.000822866914843078;kd;1
Auvinen;Ville;5042;03 Varsinais-Suomi;KD;0.0129894665163403;0.884539958756146;0.0686110128710672;0.00027738505241927;0.00112084798796999;0.00332789493325181;6.11296440673925e-05;0.0189360894527283;0.00175051932902997;0.000470520147181399;0.00131702647344456;0.000731344577332587;0.00169700725155143;0.00107359618601463;0.00309620082145533;kd;1
Axell;May-Gret;4524;10 Vaasa;KD;1.35962260143573e-05;0.948899391535745;0.00111409146454789;0.00174994710478729;0.000379175537511267;1.29969401925014e-05;1.05790117701606e-05;0.000658927561108762;0.000875069925266877;0.0356455501063066;0.00912984115118621;0.000757650988533037;0.000262854597598287;0.00030124484495747;0.000189083004473752;kd;1
Backman;Jan;5266;10 Vaasa;VAS;0.00148532607044085;0.017636890052855;0.0196038353741202;0.000305457388636048;0.00226736210724336;0.00109057589781933;6.54224210115618e-05;0.00985415883471401;0.00398134136293482;0.00374159547855797;0.800801283370498;0.0102358652094814;0.00455230060018788;0.124128157893331;0.000250427938168147;sdp;0
Backman;Jouni;5466;08 Kaakkois-Suomi;SDP;2.37059169426939e-05;0.00061470320879327;0.00326322763037892;5.59954362141676e-05;0.000673311339134434;2.93651578127115e-05;0.000240478367383612;5.48839210692645e-05;0.00106219504233616;0.00746496503263635;0.849770964401368;0.00283141898657018;0.00129522552222754;0.128250544608161;0.00436901542897162;sdp;1
Baltzar;Veijo;4577;02 Uusimaa;SDP;0.00067495891330511;0.000696302750494951;0.0102148970530103;0.000532720481093548;0.00275495730731803;0.000658823561816001;0.000272989900400951;0.00169326428241028;0.00607524257896127;0.00327427103852911;0.898437050210117;0.0202695290363562;0.00910824331329232;0.0445209335141964;0.000815816058698306;sdp;1
Baran;Nelli;5700;03 Varsinais-Suomi;SDP;0.00136134661254288;0.00598495572025684;0.120416379493749;0.134631117911826;0.0173547274795484;0.00235332704656877;0.0408941608884909;0.00925217536531125;0.0472207742580285;0.0168358519849515;0.403909275950132;0.0230030270184422;0.0321476833545526;0.106767503878552;0.0378676930370469;sdp;1
Behm;Sari;6020;08 Kaakkois-Suomi;KD;0.0234758486328479;0.663872881971939;0.243664352187024;0.00297466265348732;0.00319142508658157;0.00149561771001178;0.0060158411912489;0.0280194313994306;0.00554298567042915;0.00242749455991668;0.000383413354731858;0.00573411043806125;0.00980858683476133;0.000616668915679429;0.00277667939384915;kd;1
Bender;Ann-Katrin;4626;02 Uusimaa;RKP;7.12473222238098e-05;0.0084870695245612;0.042122918818949;0.0144096362505413;0.00203946499913532;0.000185209226958625;0.0112045111831695;0.000238089604618158;0.00518275825922448;0.827435435866468;0.0142398184939147;0.0017674816877949;0.00162754464308216;0.00567398260380567;0.0653148315155532;rkp;1
Berg;Kim;4496;10 Vaasa;SDP;2.05208395035961e-05;0.000836926030203865;0.00242132468889271;0.000131063791516558;0.000372459366229106;6.18202915259404e-05;6.57807233926061e-05;0.000742558074709936;0.00103038162160151;0.00137315297153314;0.984778170992151;0.000169739910134657;0.000299951102674639;0.00760860635210178;8.75432438289208e-05;sdp;1
Berg;Roland;5219;13 Lappi;IP;0.566925221942716;0.000189580947289448;0.0172462017622817;1.62376643965976e-05;0.00407351007941725;0.0259707679262524;0.00841958775256515;0.0126719112060286;0.00234906678146536;0.000293161713602259;0.00467303899146404;0.115808654309856;0.017424336756403;0.213014462081725;0.0109242600845369;ip;1
Berg-Väänänen;Nelli;5827;09 Savo-Karjalan vaalipiiri;KOK;0.000271298457951084;0.00402005302281832;0.0559712616054213;0.39609642160408;0.00231992984241372;0.000927543743868566;0.0194828609106927;0.000448358722672639;0.00613733790942499;0.494829661427747;0.00105959652051604;0.00107382593211215;0.00462184471842904;0.000111485754397929;0.0126285198274546;rkp;0
Bergh;Alla;5489;02 Uusimaa;M11;0.0667230890615007;0.0895811069268679;0.0248872097348572;0.000244295321463819;0.0023400956331021;0.278606165486831;6.66456940943838e-05;0.517137611450293;0.00550324227792382;9.63099585985871e-05;0.00139946268707435;0.00797294937395431;0.00490665181955163;0.000503987156111178;3.11774177755954e-05;ps;0
